% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......


4 21
00:17:DF:AA:9E:C3 -14
00:17:DF:AA:9E:C2 -14
00:17:DF:AA:9E:C1 -13
00:17:DF:AA:9E:C0 -13

4 21
00:17:DF:AA:9E:C3 -14
00:17:DF:AA:9E:C2 -14
00:17:DF:AA:9E:C1 -13
00:17:DF:AA:9E:C0 -13

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

13 21
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -78
00:25:84:23:1E:05 -85
00:17:DF:AA:9E:C3 -15
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -15
00:23:EB:3A:15:00 -76
00:17:DF:AA:9E:C1 -15
00:23:EB:0A:CC:95 -56
00:17:DF:AA:9E:C0 -15
00:23:EB:0A:C0:35 -83
00:25:84:23:00:10 -56
00:17:DF:AA:9B:A3 -77

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -17
00:17:DF:AA:9E:C2 -17
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -17
00:17:DF:AA:9E:C2 -17
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -17

9 21
00:23:EB:0A:C1:E0 -76
00:17:DF:AA:9E:C3 -15
00:17:DF:AA:9E:C2 -15
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -17
00:23:EB:0A:BD:F5 -84
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -77

15 21
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -76
00:25:84:23:1E:05 -87
00:17:DF:AA:9E:C3 -15
00:23:EB:0A:BF:50 -49
00:17:DF:AA:9E:C2 -15
00:23:EB:3A:15:00 -46
00:17:DF:AA:9E:C1 -15
00:17:DF:AA:9E:C0 -17
00:25:84:23:00:10 -60
00:23:EB:0A:BD:F5 -84
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -77
00:17:DF:AA:9B:A0 -77
00:23:EB:3A:17:A0 -87

4 21
00:17:DF:AA:9E:C3 -17
00:17:DF:AA:9E:C2 -17
00:17:DF:AA:9E:C1 -17
00:17:DF:AA:9E:C0 -15

4 21
00:17:DF:AA:9E:C3 -17
00:17:DF:AA:9E:C2 -17
00:17:DF:AA:9E:C1 -17
00:17:DF:AA:9E:C0 -17

4 21
00:17:DF:AA:9E:C3 -17
00:17:DF:AA:9E:C2 -17
00:17:DF:AA:9E:C1 -17
00:17:DF:AA:9E:C0 -17

4 22
00:17:DF:AA:9E:C3 -32
00:17:DF:AA:9E:C2 -31
00:17:DF:AA:9E:C1 -31
00:17:DF:AA:9E:C0 -31

13 22
00:25:84:22:FF:90 -73
00:23:EB:0A:C1:E0 -71
00:25:84:22:EF:70 -78
00:17:DF:AA:9E:C3 -32
00:23:EB:0A:BF:50 -49
00:17:DF:AA:9E:C2 -31
00:23:EB:3A:15:00 -53
00:17:DF:AA:9E:C1 -31
00:17:DF:AA:9E:C0 -31
00:23:EB:0A:CC:95 -69
00:25:84:23:00:10 -64
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -71

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -29
00:17:DF:AA:9E:C0 -29

4 22
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C2 -81
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C2 -81
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

12 22
00:25:84:22:FF:90 -85
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -77
00:17:DF:AA:9E:C3 -25
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -81
00:23:EB:3A:15:00 -52
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27
00:23:EB:0A:CC:95 -69
00:25:84:23:00:10 -56
00:23:EB:0A:BD:F5 -78

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -24

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -24

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -24

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C0 -25

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C0 -25

14 22
00:25:84:22:FF:90 -84
00:27:19:D6:F9:14 -87
00:23:EB:0A:C1:E0 -76
00:17:DF:AA:9E:C3 -28
00:23:EB:0A:BF:50 -57
00:17:DF:AA:9E:C2 -28
00:23:EB:3A:15:00 -67
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C0 -25
00:23:EB:0A:CC:95 -70
00:25:84:23:00:10 -56
00:23:EB:0A:BD:F5 -78
00:17:DF:AA:9B:A3 -77
00:17:DF:AA:9B:A2 -78

4 22
00:17:DF:AA:9E:C3 -31
00:17:DF:AA:9E:C2 -29
00:17:DF:AA:9E:C1 -31
00:17:DF:AA:9E:C0 -31

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -29
00:17:DF:AA:9E:C1 -29
00:17:DF:AA:9E:C0 -29

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -29
00:17:DF:AA:9E:C1 -29
00:17:DF:AA:9E:C0 -29

4 22
00:17:DF:AA:9E:C3 -31
00:17:DF:AA:9E:C2 -31
00:17:DF:AA:9E:C1 -29
00:17:DF:AA:9E:C0 -31

4 22
00:17:DF:AA:9E:C3 -31
00:17:DF:AA:9E:C2 -31
00:17:DF:AA:9E:C1 -29
00:17:DF:AA:9E:C0 -31

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -29
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -29

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -29
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -29

14 22
00:23:EB:0A:C1:E0 -29
00:25:84:22:EF:70 -84
00:17:DF:AA:9E:C3 -28
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -29
00:23:EB:3A:15:00 -64
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -29
00:23:EB:0A:CC:95 -69
00:25:84:23:00:10 -62
00:23:EB:0A:BD:F5 -81
00:17:DF:AA:9B:A3 -74
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A0 -73

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -28

16 22
00:25:84:22:FF:90 -73
00:27:19:D6:F9:14 -87
00:23:EB:0A:C1:E0 -31
00:25:84:22:EF:70 -84
00:17:DF:AA:9E:C3 -28
00:23:EB:0A:BF:50 -60
00:17:DF:AA:9E:C2 -28
00:23:EB:3A:15:00 -53
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -28
00:23:EB:0A:CC:95 -56
00:25:84:23:00:10 -53
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9B:A3 -74
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -21

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

7 22
00:23:EB:0A:BD:F5 -73
00:23:EB:0A:C1:E0 -31
00:17:DF:AA:9B:A0 -70
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

11 22
00:25:84:22:FF:90 -69
00:23:EB:0A:C1:E0 -25
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -73
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -21

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -21

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -24

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -24

16 22
00:25:84:22:FF:90 -77
00:23:EB:0A:C1:E0 -25
00:25:84:22:EF:70 -81
00:25:84:23:1E:05 -85
00:17:DF:AA:9E:C3 -22
00:23:EB:0A:BF:50 -55
00:17:DF:AA:9E:C2 -27
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -24
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -53
00:23:EB:0A:BD:F5 -70
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -70
00:23:EB:3A:17:A0 -78

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -22

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -25

4 22
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -25

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -24

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -24

3 22
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C0 -21

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22

4 22
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

4 22
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

10 22
00:25:84:22:FF:90 -84
00:23:EB:0A:C1:E0 -29
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -60
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -57
00:17:DF:AA:9B:A2 -83

4 22
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C2 -24
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

14 22
00:27:19:D6:F9:14 -87
00:23:EB:0A:C1:E0 -81
00:17:DF:AA:9E:C3 -25
00:23:EB:0A:BF:50 -49
00:17:DF:AA:9E:C2 -24
00:23:EB:3A:15:00 -64
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27
00:23:EB:0A:CC:95 -53
00:25:84:23:00:10 -55
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9B:A3 -73
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A0 -71

4 22
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -25

13 22
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -84
00:17:DF:AA:9E:C3 -28
00:23:EB:0A:BF:50 -52
00:17:DF:AA:9E:C2 -28
00:23:EB:3A:15:00 -55
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C0 -25
00:23:EB:0A:CC:95 -55
00:25:84:23:00:10 -55
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A2 -71
00:17:DF:AA:9B:A0 -71

4 22
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -28

13 22
00:25:84:22:FF:90 -87
00:23:EB:0A:C1:E0 -32
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C2 -28
00:23:EB:3A:15:00 -57
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -28
00:23:EB:0A:CC:95 -63
00:23:EB:0A:C0:35 -87
00:25:84:23:00:10 -57
00:17:DF:AA:9B:A3 -74
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A0 -74

4 22
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C2 -25
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C0 -28

4 22
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C0 -27

4 22
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C2 -27
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C0 -27

3 23
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C2 -28
00:17:DF:AA:9E:C0 -21

4 23
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22

5 23
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22
1C:AF:F7:24:94:04 -87

2 23
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20

2 23
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -20

4 23
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20

4 23
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20

16 23
00:25:84:22:FF:90 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -87
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -56
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -50
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

16 23
00:25:84:22:FF:90 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -87
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -56
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -50
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

16 23
00:25:84:22:FF:90 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -87
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -56
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -50
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

16 23
00:25:84:22:FF:90 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -87
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -56
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -50
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

16 23
00:25:84:22:FF:90 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -32
00:25:84:22:EF:70 -87
00:17:DF:AA:9E:C3 -20
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -56
00:17:DF:AA:9E:C1 -18
00:17:DF:AA:9E:C0 -20
00:23:EB:0A:CC:95 -63
00:25:84:23:00:10 -50
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -74

5 23
00:17:DF:AA:9E:C3 -24
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -22
00:17:DF:AA:9E:C0 -22
1C:AF:F7:24:94:04 -87

4 23
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -22

5 23
00:17:DF:AA:9E:C3 -22
00:17:DF:AA:9E:C2 -22
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -22
1C:AF:F7:24:94:04 -87

4 23
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21

5 23
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21
1C:AF:F7:24:94:04 -87

5 23
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C2 -20
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21
1C:AF:F7:24:94:04 -87

12 23
00:23:EB:0A:C1:E0 -32
00:17:DF:AA:9E:C3 -21
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -62
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21
00:23:EB:0A:CC:95 -66
00:25:84:23:00:10 -55
1C:AF:F7:24:94:04 -87
00:17:DF:AA:9B:A3 -73
00:17:DF:AA:9B:A0 -71

12 23
00:23:EB:0A:C1:E0 -32
00:17:DF:AA:9E:C3 -21
00:23:EB:0A:BF:50 -56
00:17:DF:AA:9E:C2 -20
00:23:EB:3A:15:00 -62
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21
00:23:EB:0A:CC:95 -66
00:25:84:23:00:10 -55
1C:AF:F7:24:94:04 -87
00:17:DF:AA:9B:A3 -73
00:17:DF:AA:9B:A0 -71

5 23
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -21
00:17:DF:AA:9E:C1 -21
00:17:DF:AA:9E:C0 -21
1C:AF:F7:24:94:04 -87

4 23
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C2 -24
