% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:17:DF:AA:9B:A0 -68
00:17:DF:AA:9E:C0 -24
00:17:DF:AA:9B:A1 -68
00:23:EB:3A:15:00 -64
00:23:EB:0A:C1:E0 -29
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -59
00:23:EB:0A:CC:95 -59
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -79
00:17:DF:AA:9E:C3 -24
00:23:EB:0B:DF:56 -83
00:17:DF:AA:9E:C1 -24
00:23:EB:0B:DF:54 -80
00:17:DF:AA:9E:C2 -24

19 27
00:25:84:23:00:10 -46
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -69
00:17:DF:AA:9B:A1 -68
00:23:EB:3A:15:00 -64
00:23:EB:0A:C1:E0 -27
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -60
00:23:EB:0A:CC:95 -58
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -79
00:17:DF:AA:9E:C3 -20
00:23:EB:0B:DF:56 -83
00:17:DF:AA:9E:C1 -21
00:23:EB:0B:DF:54 -80
00:17:DF:AA:9E:C2 -21

19 27
00:25:84:23:00:10 -45
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -71
00:17:DF:AA:9B:A1 -68
00:23:EB:3A:15:00 -64
00:23:EB:0A:C1:E0 -29
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -53
00:23:EB:0A:CC:95 -63
00:25:84:22:FF:90 -82
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -21
00:23:EB:0B:DF:56 -83
00:17:DF:AA:9E:C1 -20
00:23:EB:0B:DF:54 -80
00:17:DF:AA:9E:C2 -20

19 27
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9E:C0 -21
00:17:DF:AA:9B:A0 -71
00:17:DF:AA:9B:A1 -68
00:23:EB:3A:15:00 -59
00:23:EB:0A:C1:E0 -26
00:25:84:23:1E:05 -75
00:23:EB:0A:BF:50 -53
00:23:EB:0A:CC:95 -57
00:25:84:22:FF:90 -82
00:25:84:22:EF:70 -77
00:17:DF:AA:9E:C3 -22
00:23:EB:0B:DF:56 -83
00:17:DF:AA:9E:C1 -20
00:23:EB:0B:DF:54 -80
00:17:DF:AA:9E:C2 -21

18 27
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A3 -75
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9E:C0 -21
00:17:DF:AA:9B:A0 -74
00:23:EB:0A:C1:E0 -26
00:23:EB:3A:15:00 -57
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -59
00:27:19:D6:F9:14 -84
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -72
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -20
00:23:EB:0B:DF:52 -84

18 27
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -74
00:23:EB:0A:C1:E0 -26
00:23:EB:3A:15:00 -57
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -57
00:27:19:D6:F9:14 -84
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -19
00:17:DF:AA:9E:C1 -19
00:17:DF:AA:9E:C2 -20
00:23:EB:0B:DF:52 -84

18 27
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9E:C0 -19
00:17:DF:AA:9B:A0 -74
00:23:EB:0A:C1:E0 -26
00:23:EB:3A:15:00 -58
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -57
00:23:EB:0A:CC:95 -62
00:27:19:D6:F9:14 -83
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -19
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -26
00:23:EB:0B:DF:52 -84

19 27
00:25:84:23:00:10 -46
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9E:C0 -19
00:17:DF:AA:9B:A0 -74
00:17:DF:AA:9B:A1 -73
00:23:EB:0A:C1:E0 -28
00:23:EB:3A:15:00 -57
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -58
00:23:EB:0A:CC:95 -62
00:27:19:D6:F9:14 -83
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -19
00:17:DF:AA:9E:C1 -19
00:17:DF:AA:9E:C2 -20
00:23:EB:0B:DF:52 -84

16 27
00:25:84:23:00:10 -47
00:17:DF:AA:9B:A2 -74
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9B:A3 -74
00:17:DF:AA:9E:C0 -19
00:17:DF:AA:9B:A0 -74
00:23:EB:0A:C1:E0 -26
00:23:EB:3A:15:00 -58
00:25:84:23:1E:05 -75
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -58
00:25:84:22:FF:90 -76
00:25:84:22:EF:70 -72
00:17:DF:AA:9E:C3 -19
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -19

16 28
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -75
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9B:A3 -75
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -74
00:23:EB:0A:C1:E0 -28
00:23:EB:3A:15:00 -58
00:25:84:23:1E:05 -75
00:23:EB:0A:BF:50 -53
00:23:EB:0A:CC:95 -62
00:25:84:22:FF:90 -75
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -20

17 28
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -72
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9B:A3 -73
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -72
00:23:EB:0A:C1:E0 -36
00:23:EB:3A:15:00 -58
00:25:84:23:1E:05 -74
00:23:EB:0A:BF:50 -59
00:23:EB:0A:CC:95 -60
00:25:84:22:FF:90 -75
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -26
00:21:55:60:EA:76 -84
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26

18 28
00:25:84:23:00:10 -53
00:17:DF:AA:9B:A2 -78
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9B:A3 -77
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -77
00:23:EB:0A:C1:E0 -36
00:23:EB:3A:15:00 -64
00:25:84:23:1E:05 -74
00:23:EB:0A:BF:50 -61
00:23:EB:0A:CC:95 -59
00:25:84:22:FF:90 -75
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:21:55:60:EA:76 -84
00:17:DF:AA:9E:C1 -26
00:23:EB:0B:DF:54 -81
00:17:DF:AA:9E:C2 -26

18 28
00:25:84:23:00:10 -56
00:17:DF:AA:9B:A2 -70
00:17:DF:AA:9B:A3 -71
00:23:EB:0A:BD:F5 -73
00:17:DF:AA:9B:A0 -71
00:17:DF:AA:9E:C0 -25
00:23:EB:0A:C1:E0 -32
00:23:EB:3A:15:00 -67
00:25:84:23:1E:05 -72
00:23:EB:0A:BF:50 -60
00:23:EB:0A:CC:95 -58
00:25:84:22:FF:90 -80
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -25
00:23:EB:0B:DF:52 -82
00:23:EB:0B:DF:41 -83

20 28
00:25:84:23:00:10 -56
00:17:DF:AA:9B:A2 -80
00:17:DF:AA:9B:A3 -81
00:23:EB:0A:BD:F5 -82
00:17:DF:AA:9B:A0 -81
00:17:DF:AA:9E:C0 -28
00:17:DF:AA:9B:A1 -70
00:23:EB:0A:C1:E0 -31
00:23:EB:3A:15:00 -66
00:25:84:23:1E:05 -72
00:23:EB:0A:BF:50 -63
00:23:EB:0A:CC:95 -58
00:27:19:D6:F9:14 -87
00:25:84:22:FF:90 -74
00:25:84:22:EF:70 -82
00:17:DF:AA:9E:C3 -28
00:17:DF:AA:9E:C1 -27
00:17:DF:AA:9E:C2 -28
00:23:EB:0B:DF:52 -82
00:23:EB:0B:DF:41 -83

17 28
00:25:84:23:00:10 -54
00:17:DF:AA:9B:A2 -79
00:17:DF:AA:9B:A3 -79
00:23:EB:0A:BD:F5 -82
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -79
00:17:DF:AA:9B:A1 -79
00:23:EB:0A:C1:E0 -30
00:23:EB:3A:15:00 -62
00:23:EB:0A:BF:50 -62
00:23:EB:0A:CC:95 -60
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -25
00:23:EB:0B:DF:44 -83

17 28
00:25:84:23:00:10 -56
00:17:DF:AA:9B:A2 -79
00:17:DF:AA:9B:A3 -79
00:23:EB:0A:BD:F5 -83
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -79
00:17:DF:AA:9B:A1 -79
00:23:EB:0A:C1:E0 -31
00:23:EB:3A:15:00 -63
00:23:EB:0A:BF:50 -62
00:23:EB:0A:CC:95 -60
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -25
00:23:EB:0B:DF:44 -83

18 28
00:25:84:23:00:10 -54
00:17:DF:AA:9B:A2 -80
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9B:A3 -80
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A1 -80
00:23:EB:3A:15:00 -64
00:23:EB:0A:C1:E0 -32
00:25:84:23:1E:05 -73
00:23:EB:0A:BF:50 -63
00:23:EB:0A:C0:35 -82
00:23:EB:0A:CC:95 -61
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -25
00:23:EB:0B:DF:56 -82
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -28
00:23:EB:0B:DF:53 -82

19 28
00:25:84:23:00:10 -53
00:17:DF:AA:9B:A2 -81
00:23:EB:0A:BD:F5 -78
00:17:DF:AA:9B:A3 -81
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A1 -80
00:23:EB:3A:15:00 -59
00:23:EB:0A:C1:E0 -33
00:25:84:23:1E:05 -73
00:23:EB:0A:C0:35 -82
00:23:EB:0A:BF:50 -64
00:23:EB:0A:CC:95 -61
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -25
00:23:EB:0B:DF:56 -82
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -28
00:23:EB:0B:DF:53 -82

17 28
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -70
00:17:DF:AA:9B:A3 -71
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -82
00:23:EB:0A:C1:E0 -36
00:23:EB:3A:15:00 -61
00:25:84:23:1E:05 -81
00:23:EB:0A:CC:95 -58
00:23:EB:0A:BF:50 -61
00:25:84:22:FF:90 -83
00:25:84:22:EF:70 -82
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -25
00:21:55:60:EA:74 -83
00:17:DF:AA:9E:C2 -27

17 24
00:25:84:23:00:10 -53
00:17:DF:AA:9B:A2 -82
00:17:DF:AA:9B:A3 -81
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9B:A0 -81
00:17:DF:AA:9E:C0 -26
00:23:EB:0A:C1:E0 -30
00:23:EB:3A:15:00 -58
00:25:84:23:1E:05 -81
00:23:EB:0A:BF:50 -61
00:23:EB:0A:CC:95 -58
00:25:84:22:FF:90 -83
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -25
00:21:55:60:EA:74 -83
00:17:DF:AA:9E:C2 -25

17 24
00:25:84:23:00:10 -55
00:17:DF:AA:9B:A2 -70
00:17:DF:AA:9B:A3 -70
00:23:EB:0A:BD:F5 -83
00:17:DF:AA:9B:A0 -70
00:17:DF:AA:9E:C0 -25
00:23:EB:0A:C1:E0 -32
00:23:EB:3A:15:00 -57
00:25:84:23:1E:05 -77
00:23:EB:0A:BF:50 -61
00:23:EB:0A:CC:95 -61
00:25:84:22:FF:90 -83
00:25:84:22:EF:70 -80
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -26
00:21:55:60:EA:74 -83
00:17:DF:AA:9E:C2 -26

17 24
00:25:84:23:00:10 -48
00:17:DF:AA:9B:A2 -67
00:17:DF:AA:9B:A3 -67
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -67
00:23:EB:0A:C1:E0 -35
00:23:EB:3A:15:00 -59
00:23:EB:0A:BF:50 -57
00:23:EB:0A:CC:95 -56
00:27:19:D6:F9:14 -84
00:25:84:22:FF:90 -79
00:25:84:22:EF:70 -76
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -27
00:23:EB:0B:DF:54 -82
00:17:DF:AA:9E:C2 -27
00:23:EB:0B:DF:52 -81

20 24
00:25:84:23:00:10 -48
00:17:DF:AA:9B:A2 -66
00:23:EB:0A:BD:F5 -78
00:17:DF:AA:9B:A3 -66
00:17:DF:AA:9E:C0 -28
00:17:DF:AA:9B:A0 -65
00:17:DF:AA:9B:A1 -66
00:23:EB:0A:C1:E0 -36
00:23:EB:3A:15:00 -60
00:23:EB:0A:BF:50 -60
00:23:EB:0A:CC:95 -58
00:27:19:D6:F9:14 -84
00:25:84:22:FF:90 -80
00:25:84:22:EF:70 -79
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -27
00:23:EB:0B:DF:54 -83
00:17:DF:AA:9E:C2 -28
00:23:EB:0B:DF:52 -81
00:23:EB:0B:DF:50 -83

19 24
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -71
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -71
00:23:EB:0A:C1:E0 -31
00:23:EB:3A:15:00 -60
00:25:84:23:1E:05 -75
00:23:EB:0A:BF:50 -57
00:23:EB:0A:CC:95 -59
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:25:84:23:1A:D0 -83
00:17:DF:AA:9E:C1 -27
00:23:EB:0B:DF:53 -83
00:17:DF:AA:9E:C2 -27
00:23:EB:0B:DF:52 -83
00:23:EB:0B:DF:51 -83

19 24
00:25:84:23:00:10 -53
00:17:DF:AA:9B:A2 -71
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -71
00:23:EB:0A:C1:E0 -31
00:23:EB:3A:15:00 -60
00:25:84:23:1E:05 -75
00:23:EB:0A:BF:50 -57
00:23:EB:0A:CC:95 -59
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:25:84:23:1A:D0 -83
00:17:DF:AA:9E:C1 -27
00:23:EB:0B:DF:53 -83
00:17:DF:AA:9E:C2 -27
00:23:EB:0B:DF:52 -83
00:23:EB:0B:DF:51 -83

17 24
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -71
00:23:EB:0A:BD:F5 -81
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -66
00:23:EB:3A:15:00 -59
00:23:EB:0A:C1:E0 -37
00:25:84:23:1E:05 -76
00:23:EB:0A:CC:95 -59
00:23:EB:0A:BF:50 -59
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26

17 24
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -71
00:23:EB:0A:BD:F5 -81
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -66
00:23:EB:0A:C1:E0 -37
00:23:EB:3A:15:00 -59
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -61
00:23:EB:0A:CC:95 -60
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26

17 24
00:25:84:23:00:10 -49
00:17:DF:AA:9B:A2 -66
00:23:EB:0A:BD:F5 -81
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -66
00:23:EB:0A:C1:E0 -32
00:23:EB:3A:15:00 -59
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -58
00:23:EB:0A:CC:95 -59
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -25

17 24
00:25:84:23:00:10 -54
00:17:DF:AA:9B:A2 -72
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -72
00:23:EB:0A:C1:E0 -31
00:23:EB:3A:15:00 -63
00:25:84:23:1E:05 -76
00:23:EB:0A:BF:50 -61
00:23:EB:0A:CC:95 -58
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -81
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26

16 23
00:25:84:23:00:10 -49
00:17:DF:AA:9B:A2 -72
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -71
00:23:EB:3A:15:00 -59
00:23:EB:0A:C1:E0 -29
00:23:EB:0A:BF:50 -55
00:23:EB:0A:CC:95 -55
00:25:84:22:FF:90 -74
00:25:84:22:EF:70 -72
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -25

16 23
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -75
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9B:A3 -75
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9B:A1 -71
00:23:EB:3A:15:00 -58
00:23:EB:0A:C1:E0 -28
00:23:EB:0A:BF:50 -54
00:23:EB:0A:CC:95 -61
00:25:84:22:FF:90 -73
00:25:84:22:EF:70 -76
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -24
00:17:DF:AA:9E:C2 -27

16 23
00:25:84:23:00:10 -49
00:17:DF:AA:9B:A2 -73
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9B:A3 -73
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -73
00:17:DF:AA:9B:A1 -71
00:23:EB:3A:15:00 -62
00:23:EB:0A:C1:E0 -29
00:23:EB:0A:BF:50 -58
00:23:EB:0A:CC:95 -62
00:25:84:22:FF:90 -72
00:25:84:22:EF:70 -71
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -27

17 23
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9B:A1 -71
00:23:EB:3A:15:00 -56
00:23:EB:0A:C1:E0 -28
00:23:EB:0A:CC:95 -60
00:23:EB:0A:BF:50 -56
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -76
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -28

17 23
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9B:A1 -71
00:23:EB:3A:15:00 -56
00:23:EB:0A:C1:E0 -28
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -62
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -76
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -28

17 23
00:25:84:23:00:10 -50
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -73
00:17:DF:AA:9B:A1 -74
00:23:EB:3A:15:00 -61
00:23:EB:0A:C1:E0 -30
00:23:EB:0A:BF:50 -52
00:23:EB:0A:CC:95 -65
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -76
00:17:DF:AA:9E:C3 -26
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26

18 23
00:25:84:23:00:10 -50
00:17:DF:AA:9B:A2 -73
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -74
00:17:DF:AA:9E:C0 -26
00:17:DF:AA:9B:A0 -76
00:17:DF:AA:9B:A1 -74
00:23:EB:3A:15:00 -55
00:23:EB:0A:C1:E0 -28
00:23:EB:0A:BF:50 -55
00:23:EB:0A:CC:95 -64
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -26

18 23
00:25:84:23:00:10 -48
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -72
00:17:DF:AA:9E:C0 -25
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9B:A1 -74
00:23:EB:3A:15:00 -61
00:23:EB:0A:C1:E0 -29
00:23:EB:0A:BF:50 -55
00:23:EB:0A:CC:95 -62
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -28
00:17:DF:AA:9E:C2 -25

19 23
00:25:84:23:00:10 -51
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A3 -73
00:23:EB:0A:BD:F5 -72
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9B:A1 -73
00:23:EB:3A:15:00 -56
00:23:EB:0A:C1:E0 -50
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -64
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -25
00:17:DF:AA:9E:C2 -28
00:21:55:60:EA:73 -83

19 23
00:25:84:23:00:10 -50
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A3 -74
00:23:EB:0A:BD:F5 -73
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9B:A1 -73
00:23:EB:3A:15:00 -62
00:23:EB:0A:C1:E0 -30
00:23:EB:0A:BF:50 -59
00:23:EB:0A:CC:95 -57
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -71
00:17:DF:AA:9E:C3 -27
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -27
00:21:55:60:EA:73 -83

19 22
00:25:84:23:00:10 -52
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9E:C0 -27
00:17:DF:AA:9B:A0 -76
00:17:DF:AA:9B:A1 -73
00:23:EB:3A:15:00 -55
00:23:EB:0A:C1:E0 -28
00:23:EB:0A:BF:50 -56
00:23:EB:0A:CC:95 -61
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -71
00:17:DF:AA:9E:C3 -25
00:17:DF:AA:9E:C1 -26
00:17:DF:AA:9E:C2 -26
00:21:55:60:EA:73 -83

19 22
00:25:84:23:00:10 -45
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A3 -68
00:23:EB:0A:BD:F5 -76
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -76
00:17:DF:AA:9B:A1 -73
00:23:EB:3A:15:00 -55
00:23:EB:0A:C1:E0 -29
00:23:EB:0A:BF:50 -43
00:23:EB:0A:CC:95 -55
00:23:EB:0B:52:00 -83
00:27:19:D6:F9:14 -79
00:25:84:22:FF:90 -71
00:25:84:22:EF:70 -79
00:17:DF:AA:9E:C3 -21
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -20
00:21:55:60:EA:73 -83

18 22
00:25:84:23:00:10 -43
00:17:DF:AA:9B:A2 -69
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9B:A3 -69
00:17:DF:AA:9E:C0 -19
00:17:DF:AA:9B:A0 -69
00:23:EB:0A:C1:E0 -27
00:23:EB:3A:15:00 -46
00:23:EB:0A:BF:50 -46
00:23:EB:0A:CC:95 -59
00:27:19:D6:F9:14 -77
00:25:84:22:FF:90 -82
00:25:84:22:EF:70 -77
00:17:DF:AA:9E:C3 -20
00:17:DF:AA:9E:C1 -20
00:17:DF:AA:9E:C2 -20
00:23:EB:0B:DF:52 -83
00:23:EB:3A:17:A0 -80

19 22
00:25:84:23:00:10 -43
00:17:DF:AA:9B:A2 -68
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9B:A3 -68
00:17:DF:AA:9E:C0 -20
00:17:DF:AA:9B:A0 -68
00:17:DF:AA:9B:A1 -68
00:23:EB:0A:C1:E0 -27
00:23:EB:3A:15:00 -50
00:23:EB:0A:BF:50 -48
00:23:EB:0A:CC:95 -59
00:27:19:D6:F9:14 -77
00:25:84:22:FF:90 -75
00:25:84:22:EF:70 -77
00:17:DF:AA:9E:C3 -19
00:17:DF:AA:9E:C1 -19
00:17:DF:AA:9E:C2 -20
00:23:EB:0B:DF:52 -83
00:23:EB:3A:17:A0 -80

19 22
00:25:84:23:00:10 -59
