% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:23:EB:3A:17:A0 -74

18 94
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:BF:50 -73
00:25:84:23:1C:71 -80
00:23:EB:3A:10:90 -29
00:23:EB:0B:42:A1 -80
00:23:EB:3A:12:20 -50
00:23:EB:0B:52:00 -64
00:23:EB:3A:11:30 -72
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:55 -75
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -45
00:23:EB:3A:0F:00 -74
00:23:EB:3A:17:A0 -70

16 95
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -58
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -50
00:23:EB:0B:52:00 -66
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:55 -66
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -77

18 95
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -58
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -46
00:23:EB:0B:52:00 -63
00:23:EB:3A:10:50 -63
00:17:DF:AA:9E:C3 -75
00:23:EB:0B:51:55 -78
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -75
00:23:EB:3A:0F:00 -75
00:25:84:23:1D:D0 -82

20 95
00:23:EB:3A:11:D0 -77
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -58
00:23:EB:3A:10:90 -47
00:02:2D:54:F0:FA -83
00:23:EB:3A:12:20 -55
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -63
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -79
00:25:84:23:1D:D0 -82

21 95
00:23:EB:3A:11:D0 -77
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A1 -54
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -26
00:02:2D:54:F0:FA -83
00:23:EB:3A:12:20 -45
00:23:EB:0B:52:00 -70
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -79
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -79
00:25:84:23:1D:D0 -82

21 95
00:23:EB:3A:11:D0 -77
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A1 -54
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -27
00:02:2D:54:F0:FA -83
00:23:EB:3A:12:20 -45
00:23:EB:0B:52:00 -67
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -79
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -79
00:25:84:23:1D:D0 -80

17 95
00:18:39:CC:77:46 -53
00:23:EB:3A:13:F0 -82
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -63
00:23:EB:0A:C1:E0 -66
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -50
00:02:2D:54:F0:FA -61
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -67
00:23:EB:3A:11:30 -74
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -57
00:23:EB:3A:17:A0 -73

17 95
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:C1:E0 -83
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -57
00:02:2D:54:F0:FA -61
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -67
00:23:EB:3A:11:30 -74
00:23:EB:0B:51:55 -66
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -55
00:23:EB:3A:17:A0 -73

20 95
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:C1:E0 -83
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -45
00:02:2D:54:F0:FA -61
00:23:EB:0B:52:00 -64
00:23:EB:3A:10:50 -63
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -66
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:17:A0 -76

21 95
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -51
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:C1:E0 -83
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -44
00:02:2D:54:F0:FA -61
00:23:EB:0B:52:00 -66
00:23:EB:3A:10:50 -66
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -79
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:17:A0 -76

19 95
00:18:39:CC:77:46 -50
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -57
00:23:EB:0A:C1:E0 -66
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -28
00:23:EB:3A:12:20 -48
00:02:2D:54:F0:FA -62
00:23:EB:0B:52:00 -64
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -67
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -78
00:25:84:23:1D:D0 -76

19 91
00:18:39:CC:77:46 -50
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9E:C0 -78
00:17:DF:AA:9B:A0 -59
00:17:DF:AA:9B:A1 -57
00:23:EB:0A:C1:E0 -66
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -57
00:02:2D:54:F0:FA -70
00:23:EB:0B:52:00 -64
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -67
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -75
00:25:84:23:1D:D0 -77

18 91
00:18:39:CC:77:46 -56
00:23:EB:3A:11:D0 -72
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9E:C0 -68
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -58
00:23:EB:0A:C1:E0 -83
00:23:EB:3A:10:90 -36
00:23:EB:3A:12:20 -54
00:23:EB:3A:10:50 -67
00:23:EB:3A:11:30 -70
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:0F:00 -73
00:25:84:23:1D:D0 -83
00:23:EB:3A:17:A0 -64

18 91
00:23:EB:3A:13:F0 -81
00:23:EB:3A:11:D0 -68
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -53
00:23:EB:0B:4D:A1 -83
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -61
00:25:84:22:FF:90 -84
00:23:EB:3A:10:50 -69
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -80
00:17:DF:AA:9E:C1 -77
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -71
00:25:84:23:1D:D0 -84

20 91
00:23:EB:3A:11:D0 -67
00:23:EB:3A:13:F0 -81
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -66
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -59
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -69
00:25:84:22:F6:30 -83
00:17:DF:AA:9E:C2 -68
00:23:EB:3A:0F:00 -73
00:17:DF:AA:C1:20 -82

17 91
00:17:DF:AA:C1:22 -83
00:18:39:CC:77:46 -51
00:23:EB:3A:13:F0 -81
00:23:EB:3A:11:D0 -73
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -72
00:23:EB:0A:BF:50 -63
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -58
00:23:EB:3A:10:50 -69
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:55 -82
00:17:DF:AA:9E:C1 -74
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C2 -72

18 91
00:17:DF:AA:C1:22 -83
00:23:EB:3A:11:D0 -73
00:23:EB:3A:13:F0 -81
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:BF:50 -63
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -60
00:23:EB:3A:10:50 -72
00:17:DF:AA:9E:C3 -74
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -70

19 91
00:17:DF:AA:C1:22 -83
00:23:EB:3A:11:D0 -73
00:23:EB:3A:13:F0 -82
00:18:39:CC:77:46 -49
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9E:C0 -68
00:17:DF:AA:9B:A0 -54
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -66
00:23:EB:3A:10:50 -72
00:17:DF:AA:9E:C3 -68
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -68

20 91
00:17:DF:AA:C1:22 -83
00:23:EB:3A:11:D0 -73
00:23:EB:3A:13:F0 -83
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9E:C0 -75
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -66
00:23:EB:3A:10:50 -72
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -76

17 91
00:17:DF:AA:C1:22 -82
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -52
00:23:EB:0B:4F:F5 -70
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -67
00:23:EB:0A:BF:50 -71
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -65
00:23:EB:3A:05:00 -81
00:23:EB:3A:10:50 -66
00:17:DF:AA:9E:C3 -66
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -68
00:17:DF:AA:9E:C2 -68
00:25:84:23:1D:D0 -81

20 91
00:23:EB:3A:13:F0 -66
00:17:DF:AA:C1:22 -82
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -52
00:23:EB:0B:4F:F5 -70
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A1 -63
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -61
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -65
00:23:EB:3A:05:00 -63
00:23:EB:3A:10:50 -66
00:17:DF:AA:9E:C3 -66
00:23:EB:0B:51:55 -58
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -68
00:25:84:23:1D:D0 -81

18 92
00:18:39:CC:77:46 -61
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -73
00:17:DF:AA:9B:A1 -53
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -73
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -71
00:25:84:22:F6:30 -78
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -68
00:25:84:23:1D:D0 -79

19 92
00:18:39:CC:77:46 -57
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -53
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -52
00:23:EB:0B:52:00 -73
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -79
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -69
00:25:84:22:F6:30 -78
00:23:EB:3A:0F:00 -80
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -68

19 92
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -53
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -73
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -79
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -69
00:25:84:22:F6:30 -78
00:23:EB:3A:0F:00 -78
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -68

16 92
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -59
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -52
00:23:EB:3A:10:50 -70
00:23:EB:3A:11:30 -78
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -57
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:17:A0 -66
00:25:84:23:1D:D0 -79

17 92
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -59
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -80
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -78
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -74
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -78
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -66

17 92
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -59
00:23:EB:3A:10:90 -30
00:23:EB:3A:12:20 -50
00:23:EB:0B:52:00 -80
00:23:EB:3A:10:50 -76
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -74
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -78
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -70

19 92
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -50
00:23:EB:0B:52:00 -71
00:23:EB:3A:10:50 -70
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -79
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C2 -78
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -70

19 92
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -71
00:23:EB:3A:10:50 -70
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -79
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C2 -78
00:25:84:23:1D:D0 -79
00:23:EB:3A:17:A0 -65

17 92
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -78
00:17:DF:AA:9B:A1 -60
00:23:EB:3A:10:90 -44
00:23:EB:3A:12:20 -54
00:23:EB:3A:10:50 -69
00:23:EB:3A:11:30 -77
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -58
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:0F:00 -79
00:25:84:23:1D:D0 -82

19 92
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A1 -60
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -79
00:23:EB:3A:10:50 -67
00:23:EB:3A:11:30 -77
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -76
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C1 -79
00:25:84:22:F6:30 -83
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:0F:00 -79
00:25:84:23:1D:D0 -82

20 88
00:18:39:CC:77:46 -51
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A1 -60
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -79
00:23:EB:3A:10:50 -67
00:23:EB:3A:11:30 -77
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -76
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C1 -79
00:25:84:22:F6:30 -83
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -68
00:25:84:23:1D:D0 -82

16 88
00:18:39:CC:77:46 -54
00:23:EB:3A:13:F0 -74
00:23:EB:3A:11:D0 -81
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -80
00:17:DF:AA:9B:A1 -65
00:23:EB:3A:10:90 -64
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -74
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C2 -74
00:23:EB:3A:0F:00 -80

16 88
00:23:EB:3A:11:D0 -81
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -80
00:17:DF:AA:9B:A1 -65
00:23:EB:3A:10:90 -61
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:55 -61
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -80

16 88
00:18:39:CC:77:46 -65
00:23:EB:3A:11:D0 -80
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -68
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -77

16 88
00:23:EB:3A:11:D0 -80
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -66
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -79
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C2 -74

19 88
00:23:EB:3A:11:D0 -80
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -57
00:23:EB:0B:4D:A1 -81
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -66
00:23:EB:3A:12:20 -62
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -74
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C2 -74
00:23:EB:3A:17:A0 -83

17 88
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -61
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -72
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -75
00:17:DF:AA:9E:C3 -83
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -74
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

17 88
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -75
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -72
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -75
00:17:DF:AA:9E:C3 -74
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C1 -82
00:17:DF:AA:9E:C2 -77
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

20 88
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -78
00:17:DF:AA:9E:C0 -82
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:10:90 -40
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -72
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -75
00:17:DF:AA:9E:C3 -82
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -83
00:17:DF:AA:9E:C2 -77
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

20 88
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -78
00:17:DF:AA:9E:C0 -82
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:10:90 -40
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -72
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -75
00:17:DF:AA:9E:C3 -82
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -77
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

17 89
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -56
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9E:C0 -79
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -64
00:23:EB:0B:4D:A0 -82
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -79
00:17:DF:AA:9E:C1 -78
