% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:17:DF:AA:9E:C3 -65
00:23:EB:0B:51:55 -71
00:17:DF:AA:9E:C1 -64
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -63

17 91
00:18:39:CC:77:46 -56
00:23:EB:3A:11:D0 -71
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:23:EB:0B:4F:F5 -82
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -65
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -51
00:17:DF:AA:9E:C3 -65
00:23:EB:0B:51:55 -71
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C2 -64
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -63

18 91
00:18:39:CC:77:46 -57
00:23:EB:3A:11:D0 -71
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -82
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -70
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -71
00:17:DF:AA:9E:C3 -65
00:23:EB:0B:51:55 -73
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -63

19 91
00:18:39:CC:77:46 -51
00:23:EB:3A:11:D0 -72
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -52
00:23:EB:0B:4F:F5 -75
00:17:DF:AA:9B:A1 -53
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -35
00:02:2D:54:F0:FA -71
00:23:EB:3A:12:20 -52
00:23:EB:3A:10:50 -61
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -72
00:23:EB:0B:51:85 -51
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:0F:00 -71
00:23:EB:3A:17:A0 -61

20 91
00:23:EB:3A:11:D0 -72
00:18:39:CC:77:46 -51
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:23:EB:0B:4F:F5 -75
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -53
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -34
00:02:2D:54:F0:FA -71
00:23:EB:3A:12:20 -52
00:23:EB:0B:52:00 -60
00:23:EB:3A:10:50 -61
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:55 -78
00:17:DF:AA:9E:C1 -72
00:23:EB:0B:51:85 -51
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:0F:00 -71
00:23:EB:3A:17:A0 -62

20 91
00:23:EB:3A:11:D0 -71
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9E:C0 -64
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -53
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -53
00:25:84:23:1C:70 -74
00:23:EB:3A:10:50 -65
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -64
00:23:EB:0B:51:55 -74
00:17:DF:AA:9E:C1 -64
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:0F:00 -78
00:25:84:23:1D:D0 -80

20 91
00:23:EB:3A:11:D0 -72
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -63
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9E:C0 -64
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -53
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -53
00:25:84:23:1C:70 -74
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:51:55 -74
00:17:DF:AA:9E:C1 -63
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:0F:00 -78
00:25:84:23:1D:D0 -80

20 91
00:23:EB:3A:11:D0 -67
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:03:60 -83
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -67
00:23:EB:3A:05:00 -78
00:23:EB:3A:10:50 -64
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -66
00:23:EB:0B:51:55 -73
00:17:DF:AA:9E:C1 -71
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C2 -68

20 91
00:23:EB:3A:11:D0 -71
00:18:39:CC:77:46 -64
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9E:C0 -67
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:03:60 -83
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -51
00:23:EB:0B:52:00 -67
00:23:EB:3A:05:00 -78
00:23:EB:3A:10:50 -63
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -66
00:23:EB:0B:51:55 -72
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -73

17 91
00:18:39:CC:77:46 -64
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -63
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -59
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -54
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:51:55 -71
00:17:DF:AA:9E:C1 -63
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:0F:00 -74
00:25:84:23:1D:D0 -80
00:23:EB:3A:17:A0 -70

17 91
00:18:39:CC:77:46 -57
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -63
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -59
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -53
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:51:55 -71
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -80
00:23:EB:3A:17:A0 -71

20 91
00:23:EB:3A:11:D0 -78
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -71
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -56
00:23:EB:3A:10:50 -60
00:23:EB:3A:11:30 -79
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -80
00:23:EB:3A:17:A0 -71

17 91
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -72
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -57
00:23:EB:0B:4F:F5 -83
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9E:C0 -63
00:23:EB:0A:BF:50 -63
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -51
00:17:DF:AA:9E:C3 -66
00:23:EB:0B:51:55 -72
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:0F:00 -74
00:23:EB:3A:17:A0 -63

20 92
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -57
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -69
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -76
00:23:EB:3A:10:50 -59
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -79
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:0F:00 -74

20 92
00:18:39:CC:77:46 -58
00:23:EB:3A:11:D0 -77
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -69
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -76
00:23:EB:3A:10:50 -59
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -79
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:0F:00 -74

20 92
00:18:39:CC:77:46 -44
00:23:EB:3A:11:D0 -73
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -69
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -76
00:23:EB:3A:10:50 -56
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -79
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -82
00:17:DF:AA:9E:C1 -78
00:23:EB:0B:51:85 -57
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:0F:00 -74

20 92
00:18:39:CC:77:46 -47
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -69
00:23:EB:3A:10:90 -28
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -69
00:23:EB:3A:10:50 -55
00:23:EB:3A:11:30 -71
00:17:DF:AA:9E:C3 -81
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -67
00:17:DF:AA:9E:C1 -80
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C2 -80
00:23:EB:3A:0F:00 -74

17 92
00:23:EB:3A:13:F0 -82
00:18:39:CC:77:46 -52
00:23:EB:3A:11:D0 -73
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -59
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -47
00:23:EB:0B:52:00 -71
00:23:EB:3A:10:50 -58
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -74
00:25:84:23:1D:D0 -74

20 92
00:23:EB:3A:13:F0 -82
00:18:39:CC:77:46 -46
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -58
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -52
00:23:EB:0B:52:00 -75
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C1 -80
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -74
00:23:EB:3A:17:A0 -67
00:25:84:23:1D:D0 -74

20 92
00:23:EB:3A:13:F0 -82
00:18:39:CC:77:46 -52
00:23:EB:3A:11:D0 -72
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -58
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -24
00:23:EB:3A:12:20 -46
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -70
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:85 -62
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -74
00:23:EB:3A:17:A0 -67
00:25:84:23:1D:D0 -74

17 92
00:18:39:CC:77:46 -54
00:23:EB:3A:11:D0 -73
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -61
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -61
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -61
00:23:EB:0A:BF:50 -76
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -52
00:23:EB:0B:52:00 -77
00:23:EB:3A:10:50 -57
00:23:EB:3A:11:30 -73
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -75
00:17:DF:AA:9E:C2 -75

19 92
00:18:39:CC:77:46 -54
00:23:EB:3A:11:D0 -73
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -60
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -60
00:23:EB:0A:BF:50 -76
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -46
00:23:EB:3A:05:00 -82
00:23:EB:0B:52:00 -77
00:23:EB:3A:10:50 -57
00:23:EB:3A:11:30 -68
00:23:EB:0B:51:55 -76
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -75

18 92
00:23:EB:3A:11:D0 -73
00:18:39:CC:77:46 -50
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -61
00:17:DF:AA:9E:C0 -78
00:23:EB:3A:10:90 -24
00:23:EB:3A:12:20 -53
00:23:EB:3A:10:50 -56
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -73
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:0F:00 -73
00:23:EB:3A:17:A0 -67
00:25:84:23:1D:D0 -82

20 92
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -64
00:23:EB:0B:4F:F5 -81
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -77
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -47
00:23:EB:3A:05:00 -83
00:23:EB:3A:10:50 -56
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:55 -73
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C1 -77
00:25:84:22:F6:30 -78
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:0F:00 -73
00:23:EB:3A:17:A0 -67
00:25:84:23:1D:D0 -82

18 92
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -49
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9B:A0 -61
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -36
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -69
00:23:EB:3A:10:50 -64
00:23:EB:3A:11:30 -68
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:55 -76
00:17:DF:AA:9E:C1 -75
00:23:EB:0B:51:85 -54
00:23:EB:3A:0F:00 -72
00:23:EB:3A:17:A0 -76
00:25:84:23:1D:D0 -81

18 92
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -49
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -61
00:17:DF:AA:9B:A0 -61
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -47
00:23:EB:0B:52:00 -69
00:23:EB:3A:10:50 -69
00:23:EB:3A:11:30 -68
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -76
00:17:DF:AA:9E:C1 -77
00:23:EB:0B:51:85 -54
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

19 92
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -51
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -59
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -71
00:23:EB:0B:52:00 -67
00:23:EB:3A:10:50 -62
00:23:EB:3A:11:30 -68
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -76
00:17:DF:AA:9E:C1 -77
00:23:EB:0B:51:85 -56
00:25:84:22:F6:30 -74
00:23:EB:3A:0F:00 -72
00:25:84:23:1D:D0 -81
00:23:EB:3A:17:A0 -76

18 92
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9E:C0 -77
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -46
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -55
00:17:DF:AA:9E:C3 -76
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -71
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -57
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -74
00:25:84:23:1D:D0 -82

19 92
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9B:A0 -59
00:17:DF:AA:9E:C0 -77
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -24
00:23:EB:3A:12:20 -51
00:23:EB:0B:52:00 -65
00:23:EB:3A:10:50 -59
00:17:DF:AA:9E:C3 -76
00:18:39:CC:77:49 -86
00:23:EB:0B:51:55 -71
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -63
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -74
00:25:84:23:1D:D0 -82

18 92
00:23:EB:3A:11:D0 -72
00:18:39:CC:77:46 -51
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9E:C0 -74
00:23:EB:0B:4F:F5 -77
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -50
00:23:EB:3A:10:50 -58
00:17:DF:AA:9E:C3 -67
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -59
00:25:84:22:F6:30 -80
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -80

18 92
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -74
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9E:C0 -74
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A0 -58
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -46
00:23:EB:3A:10:50 -58
00:17:DF:AA:9E:C3 -67
00:23:EB:0B:51:55 -70
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C1 -76
00:25:84:22:F6:30 -80
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -79

19 92
00:18:39:CC:77:46 -52
00:23:EB:3A:11:D0 -74
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -58
00:17:DF:AA:9E:C0 -74
00:23:EB:0B:4F:F5 -78
00:17:DF:AA:9B:A0 -58
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -23
00:23:EB:3A:12:20 -49
00:23:EB:3A:10:50 -56
00:17:DF:AA:9E:C3 -75
00:23:EB:0B:51:55 -70
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -74
00:25:84:22:F6:30 -80
00:17:DF:AA:9E:C2 -74
00:23:EB:3A:0F:00 -80
00:23:EB:3A:17:A0 -67

20 92
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -49
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A3 -60
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -60
00:17:DF:AA:9B:A1 -61
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -25
00:23:EB:3A:12:20 -47
00:23:EB:0B:52:00 -70
00:23:EB:3A:10:50 -59
00:23:EB:3A:11:30 -80
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -70
00:17:DF:AA:9E:C1 -77
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -73
00:23:EB:3A:17:A0 -67

16 94
00:18:39:CC:77:46 -51
00:23:EB:3A:11:D0 -69
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A1 -53
00:23:EB:0B:4D:A1 -79
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -50
00:23:EB:0B:42:A0 -77
00:23:EB:0B:52:00 -73
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -67
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:17:A0 -70

17 94
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -54
00:23:EB:3A:10:90 -40
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -65
00:25:84:23:1C:70 -83
00:23:EB:3A:10:50 -59
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -73
00:25:84:23:1D:D0 -80

17 94
00:23:EB:3A:11:D0 -77
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -55
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -47
00:23:EB:0B:52:00 -65
00:25:84:23:1C:70 -83
00:23:EB:3A:10:50 -58
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -72
00:25:84:23:1D:D0 -80

19 94
00:23:EB:3A:11:D0 -70
00:18:39:CC:77:46 -60
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -55
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -65
00:25:84:23:1C:70 -83
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -80
00:17:DF:AA:9E:C2 -80
00:23:EB:3A:0F:00 -75
00:25:84:23:1D:D0 -80

20 94
00:23:EB:3A:11:D0 -70
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -55
00:23:EB:3A:10:90 -28
00:23:EB:3A:12:20 -46
00:23:EB:0B:52:00 -65
00:25:84:23:1C:70 -83
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -50
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:0F:00 -75
00:23:EB:3A:17:A0 -69
00:25:84:23:1D:D0 -80

20 94
00:23:EB:3A:11:D0 -70
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -53
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -50
00:23:EB:0B:52:00 -65
00:25:84:23:1C:70 -83
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -69
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:0F:00 -72
00:23:EB:3A:17:A0 -69
00:25:84:23:1D:D0 -76

17 94
00:23:EB:3A:11:D0 -70
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -48
00:23:EB:3A:10:50 -62
00:23:EB:3A:11:30 -77
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:85 -51
00:17:DF:AA:9E:C1 -75
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:0F:00 -74
00:23:EB:3A:17:A0 -73

20 94
00:23:EB:3A:11:D0 -70
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -70
00:23:EB:0B:52:00 -71
00:23:EB:3A:10:50 -62
00:23:EB:3A:11:30 -75
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -73
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -72
00:23:EB:3A:0F:00 -73
00:25:84:23:1D:D0 -74
00:23:EB:3A:17:A0 -80

21 94
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A1 -55
00:23:EB:3A:03:60 -79
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -38
00:02:2D:54:F0:FA -73
